failure_run_id,success_run_id,workflow_name,failure_display_title,success_display_title,failure_time,success_time,failure_run_time,success_run_time,time_to_recover,total_number_of_steps,failure_step_number,failure_step_name,failure_job_started_at,failure_job_completed_at,failed_step_started_at,failed_step_completed_at,failure_step_run_time,time_to_recover_seconds,time_difference,proportion_of_steps_that_didnt_fail,category,normalized_timed_to_recover,normalized_time_diff,normalized_proportion_of_step_that_didnt_fail,frequency
7226497132,7226510008,CLI,"Add separate subcommands for encryption, decryption, rotating, editing, and setting values",Polish the 'sops help' output a bit,2023-12-15T20:04:08Z,2023-12-15T20:05:22Z,0.053888889,0.053888889,0.020555556,93,11,Run tests,2023-12-15T20:03:36Z,2023-12-15T20:04:07Z,2023-12-16T02:03:55.000+06:00,2023-12-16T02:04:05.000+06:00,0.002777778,74.0000016,0,0.11827957,Testing,,,,
7241244583,7241279001,CodeQL,Sort masterkeys according to decryption-order,Sort masterkeys according to decryption-order,2023-12-17T22:05:48Z,2023-12-17T22:11:51Z,0.047777778,0.051111111,0.100833333,8,4,Build,2023-12-17T22:03:03Z,2023-12-17T22:05:46Z,2023-12-18T04:03:55.000+06:00,2023-12-18T04:05:35.000+06:00,0.027777778,362.9999988,11.9999988,0.5,Build,,,,
7241244586,7241278999,CLI,Sort masterkeys according to decryption-order,Sort masterkeys according to decryption-order,2023-12-17T22:04:18Z,2023-12-17T22:11:52Z,0.022777778,0.051388889,0.126111111,16,7,Build Linux and Darwin,2023-12-17T22:03:05Z,2023-12-17T22:04:02Z,2023-12-18T04:03:30.000+06:00,2023-12-18T04:04:01.000+06:00,0.008611111,453.9999996,102.9999996,0.4375,Build,,,,
7328019276,7328280934,CLI,Move extraction of encryption and rotation options to separate functions,Move extraction of encryption and rotation options to separate functions,2023-12-26T08:45:22Z,2023-12-26T09:18:18Z,0.173611111,0.054722222,0.548888889,93,11,Run tests,2023-12-26T08:44:49Z,2023-12-26T08:45:20Z,2023-12-26T14:45:09.000+06:00,2023-12-26T14:45:18.000+06:00,0.0025,1976,-428.0000004,0.11827957,Testing,,,,
7331320871,7331341134,CLI,"Add separate subcommands for encryption, decryption, rotating, editing, and setting values","Add separate subcommands for encryption, decryption, rotating, editing, and setting values",2023-12-26T17:11:29Z,2023-12-26T17:16:34Z,0.021388889,0.052777778,0.084722222,16,7,Build Linux and Darwin,2023-12-26T17:10:23Z,2023-12-26T17:11:22Z,2023-12-26T23:10:49.000+06:00,2023-12-26T23:11:20.000+06:00,0.008611111,304.9999992,113.0000004,0.4375,Build,,,,
7331320879,7331341135,CodeQL,"Add separate subcommands for encryption, decryption, rotating, editing, and setting values","Add separate subcommands for encryption, decryption, rotating, editing, and setting values",2023-12-26T17:12:37Z,2023-12-26T17:16:11Z,0.040277778,0.046388889,0.059444444,8,4,Build,2023-12-26T17:10:21Z,2023-12-26T17:12:36Z,2023-12-26T23:10:41.000+06:00,2023-12-26T23:12:26.000+06:00,0.029166667,213.9999984,21.9999996,0.5,Build,,,,
7357100033,7359847055,CLI,Add basic tests for exec-env and exec-file,Merge pull request #1394 from felixfontein/metadata-types,2023-12-29T13:36:46Z,2023-12-29T21:14:56Z,0.052222222,0.051666667,7.636111111,93,11,Run tests,2023-12-29T13:36:10Z,2023-12-29T13:36:45Z,2023-12-29T19:36:34.000+06:00,2023-12-29T19:36:42.000+06:00,0.002222222,27490,-1.999998,0.11827957,Testing,,,,
7357101826,7359847055,CLI,Add basic tests for exec-env and exec-file,Merge pull request #1394 from felixfontein/metadata-types,2023-12-29T13:37:00Z,2023-12-29T21:14:56Z,0.051111111,0.051666667,7.632222222,93,11,Run tests,2023-12-29T13:36:31Z,2023-12-29T13:36:59Z,2023-12-29T19:36:50.000+06:00,2023-12-29T19:36:57.000+06:00,0.001944444,27476,2.0000016,0.11827957,Testing,,,,
7357202941,7359847055,CLI,Add basic tests for exec-env and exec-file,Merge pull request #1394 from felixfontein/metadata-types,2023-12-29T13:55:00Z,2023-12-29T21:14:56Z,0.055,0.051666667,7.332222222,93,11,Run tests,2023-12-29T13:54:23Z,2023-12-29T13:54:58Z,2023-12-29T19:54:44.000+06:00,2023-12-29T19:54:55.000+06:00,0.003055556,26396,-11.9999988,0.11827957,Testing,,,,
7357647680,7359847055,CLI,Add basic tests for exec-env and exec-file,Merge pull request #1394 from felixfontein/metadata-types,2023-12-29T15:07:26Z,2023-12-29T21:14:56Z,0.148055556,0.051666667,6.125,93,11,Run tests,2023-12-29T15:06:50Z,2023-12-29T15:07:24Z,2023-12-29T21:07:10.000+06:00,2023-12-29T21:07:22.000+06:00,0.003333333,22050,-347.0000004,0.11827957,Testing,,,,
7357841056,7359847055,CLI,Add basic tests for exec-env and exec-file,Merge pull request #1394 from felixfontein/metadata-types,2023-12-29T15:28:45Z,2023-12-29T21:14:56Z,0.056111111,0.051666667,5.769722222,93,11,Run tests,2023-12-29T15:28:08Z,2023-12-29T15:28:43Z,2023-12-29T21:28:29.000+06:00,2023-12-29T21:28:41.000+06:00,0.003333333,20771,-15.9999984,0.11827957,Testing,,,,
7357950264,7359847055,CLI,Add basic tests for exec-env and exec-file,Merge pull request #1394 from felixfontein/metadata-types,2023-12-29T15:49:42Z,2023-12-29T21:14:56Z,0.098888889,0.051666667,5.420555556,93,11,Run tests,2023-12-29T15:49:08Z,2023-12-29T15:49:41Z,2023-12-29T21:49:28.000+06:00,2023-12-29T21:49:39.000+06:00,0.003055556,19514,-169.9999992,0.11827957,Testing,,,,
7359884474,7359907172,CLI,Add basic tests for exec-env and exec-file,Make check whether file contains invalid keys for encryption dependent on output store,2023-12-29T21:22:34Z,2023-12-29T21:25:06Z,0.079444444,0.05,0.042222222,93,11,Run tests,2023-12-29T21:22:00Z,2023-12-29T21:22:33Z,2023-12-30T03:22:20.000+06:00,2023-12-30T03:22:32.000+06:00,0.003333333,151.9999992,-105.9999984,0.11827957,Testing,,,,
7359886909,7359907172,CLI,"Add separate subcommands for encryption, decryption, rotating, editing, and setting values",Make check whether file contains invalid keys for encryption dependent on output store,2023-12-29T21:21:21Z,2023-12-29T21:25:06Z,0.050833333,0.05,0.0625,93,11,Run tests,2023-12-29T21:20:52Z,2023-12-29T21:21:20Z,2023-12-30T03:21:10.000+06:00,2023-12-30T03:21:18.000+06:00,0.002222222,225,-2.9999988,0.11827957,Testing,,,,
7359930689,7359995979,CLI,"Add separate subcommands for encryption, decryption, rotating, editing, and setting values","Add separate subcommands for encryption, decryption, rotating, editing, and setting values",2023-12-29T21:30:34Z,2023-12-29T21:44:05Z,0.051666667,0.054722222,0.225277778,93,11,Run tests,2023-12-29T21:30:02Z,2023-12-29T21:30:32Z,2023-12-30T03:30:23.000+06:00,2023-12-30T03:30:31.000+06:00,0.002222222,811.0000008,10.999998,0.11827957,Testing,,,,
