failure_run_id,success_run_id,workflow_name,failure_display_title,success_display_title,failure_time,success_time,failure_run_time,success_run_time,time_to_recover,total_number_of_steps,failure_step_number,failure_step_name,failure_job_started_at,failure_job_completed_at,failed_step_started_at,failed_step_completed_at,failure_step_run_time,time_to_recover_seconds,time_difference,proportion_of_steps_that_didnt_fail,category,normalized_timed_to_recover,normalized_time_diff,normalized_proportion_of_step_that_didnt_fail,frequency
3648309982,3655076932,Fission CI upgrade,Update go dependencies,Update go dependencies,2022-12-08T12:41:16Z,2022-12-09T06:40:34Z,0.108333333,0.125555556,17.98833333,18,10,Upgrade fission to latest,2022-12-08T12:34:58Z,2022-12-08T12:41:14Z,2022-12-08T18:36:37.000+06:00,2022-12-08T18:41:05.000+06:00,0.074444444,64758,62,0.555555556,Post-Build Checks,,,,
3648310001,3655076935,Fission CI,Update go dependencies,Update go dependencies,2022-12-08T12:37:33Z,2022-12-09T07:22:43Z,0.046388889,0.828055556,18.75277778,26,12,Build and Install Fission CLI,2022-12-08T12:34:56Z,2022-12-08T12:37:31Z,2022-12-08T18:36:47.000+06:00,2022-12-08T18:37:23.000+06:00,0.01,67510,2814,0.461538462,Build,,,,
3664553681,3669557464,Lint and Unit tests,Create role/role binding/service account required for builder/function pods,Executor user informer factory in executors in place of informers (#2…,2022-12-10T14:15:03Z,2022-12-11T15:16:56Z,0.046388889,0.094166667,25.03138889,12,5,Run golangci-lint,2022-12-10T14:12:27Z,2022-12-10T14:15:02Z,2022-12-10T20:13:09.000+06:00,2022-12-10T20:14:09.000+06:00,0.016666667,90113,172,0.416666667,Post-Build Checks,,,,
3664553683,3669557467,Fission CI,Create role/role binding/service account required for builder/function pods,Executor user informer factory in executors in place of informers (#2…,2022-12-10T15:12:29Z,2022-12-11T16:11:27Z,1.003611111,1.002777778,24.98277778,52,16,Integration tests,2022-12-10T14:12:30Z,2022-12-10T15:08:18Z,2022-12-10T20:19:11.000+06:00,2022-12-10T21:07:33.000+06:00,0.806111111,89938,-3,0.307692308,Testing,,,,
3669659624,3673047676,Fission CI,Verify Kubernets 1.23 with Fission CI,Use client generator to generate all k8s clients and add respective client-go metrics,2022-12-11T16:13:33Z,2022-12-12T06:34:43Z,0.585277778,0.811666667,14.35277778,52,16,Integration tests,2022-12-11T15:38:37Z,2022-12-11T16:13:26Z,2022-12-11T21:44:03.000+06:00,2022-12-11T22:12:45.000+06:00,0.478333333,51670,815,0.307692308,Testing,,,,
3669945041,3673047676,Fission CI,Remove otel handler per function handler in router (#2664),Use client generator to generate all k8s clients and add respective client-go metrics,2022-12-11T18:04:36Z,2022-12-12T06:34:43Z,1.035555556,0.811666667,12.50194444,52,16,Integration tests,2022-12-11T17:02:40Z,2022-12-11T18:04:34Z,2022-12-11T23:10:01.000+06:00,2022-12-12T00:04:03.000+06:00,0.900555556,45007,-806,0.307692308,Testing,,,,
3673327256,3674818580,Fission CI,Use client generator to generate all k8s clients and add respective client-go metrics,Create role/role binding/service account required for builder/function pods,2022-12-12T07:14:13Z,2022-12-12T11:09:17Z,0.586111111,0.794722222,3.917777778,52,16,Integration tests,2022-12-12T06:39:11Z,2022-12-12T07:14:11Z,2022-12-12T12:44:31.000+06:00,2022-12-12T13:13:32.000+06:00,0.483611111,14104,751,0.307692308,Testing,,,,
3674818594,3674932639,Lint and Unit tests,Create role/role binding/service account required for builder/function pods,Create role/role binding/service account required for builder/function pods,2022-12-12T10:24:03Z,2022-12-12T10:40:58Z,0.040833333,0.0775,0.281944444,12,5,Run golangci-lint,2022-12-12T10:21:49Z,2022-12-12T10:24:01Z,2022-12-12T16:22:30.000+06:00,2022-12-12T16:23:34.000+06:00,0.017777778,1015,132,0.416666667,Post-Build Checks,,,,
3674932640,3676179550,Fission CI,Create role/role binding/service account required for builder/function pods,Create role/role binding/service account required for builder/function pods,2022-12-12T11:41:43Z,2022-12-12T13:55:02Z,1.09,0.549166667,2.221944444,78,16,Integration tests,2022-12-12T10:36:32Z,2022-12-12T11:41:42Z,2022-12-12T16:43:30.000+06:00,2022-12-12T17:41:02.000+06:00,0.958888889,7999,-1947,0.205128205,Testing,,,,
3676203288,3683038467,Fission CI,Create role/role binding/service account required for builder/function pods,Use client generator to generate all k8s clients and add respective client-go metrics,2022-12-12T14:25:41Z,2022-12-13T07:43:41Z,1.010555556,0.781944444,17.3,52,16,Integration tests,2022-12-12T13:25:12Z,2022-12-12T14:25:38Z,2022-12-12T19:32:10.000+06:00,2022-12-12T20:24:59.000+06:00,0.880277778,62280,-823,0.307692308,Testing,,,,
